sentID.BTEC	split	lang	sent
636	corpus-6-train	FR	Connaissez-vous une bonne école de plongée?
637	corpus-6-train	FR	Quelle est le prix TTC?
638	corpus-6-train	FR	Donnez-moi des mouchoirs.
639	corpus-6-train	FR	Les voisins d'à côté sont trop bruyants.
640	corpus-6-train	FR	Et bien, le Dr. Krebs ne reçoit personne sans rendez-vous.
641	corpus-6-test-corpus-26-test	FR	Puis-je avoir le nom et le numéro de la personne que vous voulez appeler?
642	corpus-6-train	FR	C'est un cadeau?
643	corpus-6-test-corpus-26-train	FR	La compagnie aérienne va-t-elle me payer l'achat d'effets personnels?
645	corpus-6-train	FR	Vous allez au Grand Hotel?
646	corpus-6-train	FR	Il n'y a personne de ce nom ici.
647	corpus-6-train	FR	Où est le policier, s'il vous plaît?
648	corpus-6-train	FR	Puis-je emprunter du scotch?
650	corpus-6-test-corpus-26-train	FR	Je voudrais une chambre avec baignoire.
652	corpus-6-test-corpus-26-dev	FR	Rien n'est sorti de la machine?
653	corpus-6-train	FR	C'est garanti?
655	corpus-6-train	FR	Quel est votre diagnostic?
656	corpus-6-train	FR	C'est au bout du couloir au septième étage. Prenez l'ascenseur sur votre droite, s'il vous plaît.
659	corpus-6-train	FR	Nous sommes à la gare Jones Street.
660	corpus-6-train	FR	Je ne pense jamais à aller aux concerts de musique classique lorsque je suis au Japon.
666	corpus-6-train	FR	Pourriez-vous m'expliquer ce plat?
667	corpus-6-test-corpus-26-test	FR	Vous étiez censé prendre le vol huit cent vingt qui a décollé il y a quinze minutes. D'accord. Je peux vous trouver un autre vol.
668	corpus-6-train	FR	Voilà. Vos places se trouvent par ici.
670	corpus-6-train	FR	Il est en voyage d'affaires jusqu'à vendredi prochain.
671	corpus-6-train	FR	Ma femme et moi sommes très heureux de vous accueillir ce week-end pour vous faire découvrir la vie américaine à la campagne.
672	corpus-6-train	FR	C'est la prochaine à droite.
673	corpus-6-test-corpus-26-train	FR	Quelqu'un a ouvert mon colis.
674	corpus-6-train	FR	Oui, s'il vous plaît. Je m'appelle Kurosawa. Jusqu'à quand pouvez-vous retenir mon billet?
676	corpus-6-train	FR	Où puis-je acheter un ticket d'ascenseur?
677	corpus-6-train	FR	C'est six cents dollars par mois, plus un mois pour les arrhes et un autre mois de commission pour notre agence.
678	corpus-6-train	FR	Préférez-vous un manteau croisé ou droit?
679	corpus-6-test-corpus-26-test	FR	Oh, ce n'est rien. Tant que vous êtes là.
680	corpus-6-test-corpus-26-train	FR	Japan Airlines, vol numéro un, deux, trois.
681	corpus-6-test-corpus-26-train	FR	Il faut que j'achète du shampooing.
683	corpus-6-test-corpus-26-train	FR	Pourriez-vous me dire quand nous arriverons au Centre Civique?
684	corpus-6-train	FR	Je reviens avec la monnaie.
685	corpus-6-train	FR	Non.
686	corpus-6-train	FR	C'est une belle poterie. Cette assiette coûte trente dollars?
687	corpus-6-train	FR	Avez-vous une veste élégante dans les cents dollars?
688	corpus-6-test-corpus-26-train	FR	Où se trouve le boucher le plus proche?
690	corpus-6-train	FR	D'accord. Avez-vous des réactions secondaires ou des allergies?
691	corpus-6-dev	FR	A mon avis, vous avez attrapé une espèce d'infection.
692	corpus-6-train	FR	Puis-je avoir un reçu, s'il vous plaît?
693	corpus-6-train	FR	Nous sommes trois.
694	corpus-6-train	FR	Je vois. Vous rappelez-vous de la somme que vous avez payée pour votre billet?
695	corpus-6-train	FR	Que diriez-vous de m'accompagner pour prendre un verre?
696	corpus-6-train	FR	Quel est mon numéro de chambre?
698	corpus-6-dev	FR	Puis-je avoir des places au balcon pour ce soir?
699	corpus-6-train	FR	Je me suis enfermé à l'extérieur de ma chambre.
700	corpus-6-train	FR	Le montant comprend-il les taxes?
701	corpus-6-train	FR	Excusez-moi. Pourriez-vous m'indiquer le chemin de la gare, s'il vous plaît?
702	corpus-6-dev	FR	A quelle heure ouvre la poste?
703	corpus-6-test-corpus-26-train	FR	Nous aimerions rester quatre nuits à partir du premier août.
704	corpus-6-train	FR	Comme ce sac est en vinyle, il est très résistant et son design est très tendance comme vous pouvez le constater.
705	corpus-6-train	FR	C'est délicieux, mais ça me suffit. Merci.
706	corpus-6-train	FR	On m'a volé mon portefeuille dans le métro.
707	corpus-6-train	FR	Je dois aller à l'ambassade du Japon.
708	corpus-6-test-corpus-26-train	FR	Quel est le nom de cette fleur?
709	corpus-6-train	FR	Vous ne pouvez pas me faire un prix?
710	corpus-6-train	FR	C'est pour Chicago?
713	corpus-6-train	FR	Veuillez encaisser ce chèque de voyage.
715	corpus-6-train	FR	J'ai de la fièvre depuis avant-hier. J'ai très mal à la gorge. Je ne peux rien avaler.
717	corpus-6-train	FR	C'est ici, sur le mur, et le réglage de la climatisation se trouve ici. Avez-vous besoin d'autre chose, Monsieur?
719	corpus-6-test-corpus-26-train	FR	Le quinze septembre est le Jour de Respect des Personnes Agées.
722	corpus-6-train	FR	Est-ce que je vais arriver à temps si je pars maintenant?
723	corpus-6-test-corpus-26-train	FR	Il n'y a pas de savon dans ma chambre.
724	corpus-6-train	FR	D'accord. Mais j'espère que ce ne sera pas trop long.
726	corpus-6-train	FR	Pouvez-vous me remplir le formulaire?
728	corpus-6-train	FR	J'ai acheté ce sac il y a un quelque temps mais la fermeture éclair était cassée.
730	corpus-6-train	FR	Vous suivez?
731	corpus-6-train	FR	Soyez de retour au bus à trois heures.
732	corpus-6-train	FR	Des millions de personnes visitent les célèbres lieux de pèlerinage au cours du premier culte de l'année.
735	corpus-6-train	FR	Si c'est possible, j'aimerais une table près de la fenêtre.
736	corpus-6-train	FR	Je ne dois pas prendre de boissons contenant du sel.
738	corpus-6-train	FR	Je voudrais une place côté couloir, s'il vous plaît.
739	corpus-6-train	FR	Veuillez me donner un devis.
740	corpus-6-train	FR	Ça va, merci.
741	corpus-6-test-corpus-26-dev	FR	Qu'est-ce que je pourrais prendre pour ces rougeurs?
742	corpus-6-test-corpus-26-train	FR	Pouvez-vous modifier la formulation et la remplacer par ce que vous venez de dire?
743	corpus-6-train	FR	A quelle heure devons-nous vous l'amener?
747	corpus-6-train	FR	Je suis désolé mais cet article est épuisé.
750	corpus-6-train	FR	J'aimerais expédier cette carte postale au Japon.
752	corpus-6-dev	FR	Merci. Voici la clé de votre chambre. Le porteur va apporter vos bagages.
755	corpus-6-dev	FR	Veuillez garder mes bagages, s'il vous plaît.
756	corpus-6-train	FR	J'aimerais louer une voiture quatre portes de taille moyenne.
758	corpus-6-train	FR	Où puis-je acheter des poteries?
759	corpus-6-train	FR	Ma chemise est pleine de transpiration.
761	corpus-6-test-corpus-26-test	FR	Combien de temps faut-il pour commander?
763	corpus-6-train	FR	Combien de yens avez-vous Monsieur?
764	corpus-6-train	FR	Bonjour, j'ai une réservation.
765	corpus-6-train	FR	Passez-moi le sel et le poivre, s'il vous plaît.
766	corpus-6-train	FR	J'ai fait une réservation du bureau de Tokyo. Je serai un peu en retard ce soir pour l'enregistrement.
767	corpus-6-train	FR	Faisons vite les courses.
768	corpus-6-train	FR	Lors de l'enregistrement, j'ai demandé une place non fumeur mais c'est une place fumeur.
769	corpus-6-train	FR	Allons boire un verre.
770	corpus-6-train	FR	Je vous suggère ce poisson, un vivaneau.
773	corpus-6-test-corpus-26-train	FR	Pourriez-vous parler un peu plus fort, s'il vous plaît?
774	corpus-6-train	FR	Je ne peux pas le faire, mais j'en parlerai pour vous.
775	corpus-6-train	FR	Y a-t-il un endroit et une heure déterminés?
776	corpus-6-train	FR	Merci beaucoup. J'aimerais vraiment mais j'ai déjà rendez-vous.
777	corpus-6-test-corpus-26-train	FR	Dans combien de temps va-t-il sortir?
778	corpus-6-train	FR	Le football fait fureur dans les lycées américains.
779	corpus-6-train	FR	Je vais vous donner un analgésique.
780	corpus-6-train	FR	Pourriez-vous me prévenir quand le train sera sur le point d'arriver à Oxford? J'ai peur de manquer l'arrêt.
781	corpus-6-train	FR	Oh, Bill. Je t'aime bien mais c'est tout.
782	corpus-6-train	FR	Vous me faites payer beaucoup trop cher.
783	corpus-6-train	FR	J'aimerais m'assurer de l'heure de départ.
785	corpus-6-dev	FR	Je ne pense pas pouvoir vous être d'une grande utilité.
786	corpus-6-test-corpus-26-train	FR	Où sont les informations sportives?
787	corpus-6-test-corpus-26-train	FR	Cette taille-ci, celle que vous appelez classique, fera l'affaire.
789	corpus-6-train	FR	Tout compris?
790	corpus-6-train	FR	Traversez la rue là-bas et allez tout droit jusqu'à la seconde intersection. L'hôtel K se trouve juste de l'autre côté.
791	corpus-6-train	FR	Je veux quelque chose pour la gueule de bois.
792	corpus-6-train	FR	Allégé en matières grasses? Pas question. Vous plaisantez?
793	corpus-6-test-corpus-26-test	FR	Où et quand se terminera l'excursion?
794	corpus-6-train	FR	Et bien, je ne suis pas sûr d'être intéressé.
796	corpus-6-train	FR	Veuillez poster cette lettre à l'aéroport.
797	corpus-6-train	FR	Je voudrais quelque chose pour la constipation.
801	corpus-6-train	FR	Les cerisiers fleurissent au printemps.
802	corpus-6-dev	FR	Pourriez-vous lui demander d'arrêter de fumer, là-bas?
804	corpus-6-train	FR	Je vais le rappeler.
810	corpus-6-train	FR	Je vais loger chez mon ami à Los Angeles.
811	corpus-6-train	FR	Pourriez-vous m'apporter de la crème pour mon café?
812	corpus-6-train	FR	Cet article est épuisé.
813	corpus-6-train	FR	Est-ce que j'ai besoin d'un billet express?
814	corpus-6-train	FR	Voici mon numéro de téléphone et mon e-mail.
816	corpus-6-train	FR	Cette église est de quelle époque?
817	corpus-6-train	FR	Pourriez-vous m'obtenir un billet pour l'opéra?
820	corpus-6-train	FR	Avez-vous des bus touristiques pour visiter la ville?
821	corpus-6-train	FR	Je suis désolé. Je ne suis pas d'ici non plus.
823	corpus-6-train	FR	Si vous voulez m'emprunter des livres, n'hésitez pas. Ça me fait plaisir de les prêter à des amis.
825	corpus-6-train	FR	Et la décoration? Est-ce que vous refaites les peintures lorsqu'un nouveau locataire emménage?
827	corpus-6-dev	FR	Je souhaiterais faire du travail humanitaire.
830	corpus-6-train	FR	Combien de détaxe vais-je obtenir?
831	corpus-6-train	FR	Je ne le trouve pas.
832	corpus-6-train	FR	Puis-je avoir une purée de pommes de terres sans sauce?
836	corpus-6-train	FR	Je peux vous proposer une Mustang de sept ans avec kilométrage illimité pour cinquante dollars par semaine.
837	corpus-6-train	FR	Oh, oui. Voilà.
838	corpus-6-train	FR	Quand je reviendrai aux Etats-Unis, j'aimerais bien revenir ici.
841	corpus-6-dev	FR	J'ai complètement recouvré la santé.
844	corpus-6-train	FR	Quel est le plat du jour?
846	corpus-6-train	FR	Est-ce que c'est clair?
847	corpus-6-train	FR	On m'a volé mon portefeuille.
848	corpus-6-test-corpus-26-train	FR	Où dois-je changer de train pour me rendre à Edimbourg?
850	corpus-6-train	FR	La porte ne s'ouvre pas avec cette clé.
851	corpus-6-train	FR	Je le voudrais à l'étuvée.
853	corpus-6-train	FR	Allons-nous nous offrir le luxe du restaurant première classe?
854	corpus-6-train	FR	Comme c'est gentil. Vous devez attendre avec impatience de les revoir.
855	corpus-6-test-corpus-26-train	FR	J'aimerais déposer cela dans un coffre-fort.
856	corpus-6-train	FR	Quelle est la meilleure excursion pour visiter les musées?
857	corpus-6-train	FR	Veuillez appeler un porteur.
859	corpus-6-test-corpus-26-train	FR	Où puis-je échanger mon argent?
860	corpus-6-train	FR	Je ne sais plus quoi dire.
861	corpus-6-train	FR	Pouvez-vous, s'il vous plaît, le réparer et l'envoyer au Japon?
863	corpus-6-train	FR	Bien.
864	corpus-6-train	FR	Je voudrais déclarer un vol.
866	corpus-6-train	FR	Est-ce que je peux l'essayer?
868	corpus-6-train	FR	Je n'arrive toujours pas à trouver l'un des bagages que j'ai enregistrés à l'aéroport de Narita.
869	corpus-6-train	FR	Je crois que oui. Une coupe, s'il vous plaît.
870	corpus-6-train	FR	Quelle sorte de traitement suivez-vous?
872	corpus-6-train	FR	Un repas léger, s'il vous plaît.
873	corpus-6-train	FR	J'avais environ deux cents dollars en liquide et une carte visa.
875	corpus-6-train	FR	Alors, vous êtes chauffeur de taxi depuis longtemps?
877	corpus-6-train	FR	De sept à neuf heures, au restaurant du deuxième étage.
878	corpus-6-train	FR	Je vais séjourner au Holiday Inn Downtown jusqu'au cinq mai.
880	corpus-6-train	FR	Comment se préparent-ils pour réussir l'examen?
881	corpus-6-train	FR	Vous y êtes presque.
883	corpus-6-train	FR	Tous les passagers doivent rester assis.
884	corpus-6-train	FR	Quel bus dois-je prendre pour me rendre au Monument Washington?
885	corpus-6-train	FR	Je m'appelle Akiko Tanaka.
888	corpus-6-train	FR	Le Temple Horyuji, qui est le plus ancien bâtiment en bois du monde, mérite bien une visite.
889	corpus-6-train	FR	Je vois. Et bien, merci d'avoir pris autant de temps. Pourrais-je avoir deux hot dogs?
891	corpus-6-train	FR	J'en suis heureux. Oh, c'est l'annonce de mon vol.
893	corpus-6-train	FR	Ouais. N'importe quand. Ils sont tous les bienvenus ici.
895	corpus-6-train	FR	Je dois souscrire à une assurance.
897	corpus-6-test-corpus-26-train	FR	Est-ce que nous pouvons laisser nos affaires dans le bus, sauf nos objets de valeur?
898	corpus-6-train	FR	Qu'est-ce c'est JR?
899	corpus-6-train	FR	Divisez-la en deux plus petites factures, voulez-vous?
902	corpus-6-test-corpus-26-train	FR	Je me demande à quoi correspondent ces frais.
903	corpus-6-train	FR	Aimeriez-vous aller en discothèque?
905	corpus-6-train	FR	Veuillez me donner le nom d'un restaurant sympathique où les prix sont raisonnables?
906	corpus-6-train	FR	Quand a lieu le tournoi de golf?
907	corpus-6-train	FR	Après le dîner, avec le dessert, s'il vous plaît.
909	corpus-6-train	FR	Veuillez m'apporter un sèche-cheveux.
910	corpus-6-dev	FR	Pourriez-vous me donner de l'eau, s'il vous plaît? J'ai très soif.
912	corpus-6-train	FR	Nous n'avons pas très faim.
914	corpus-6-train	FR	Montrez-moi des chaussures marron.
915	corpus-6-train	FR	Où et quand part-il?
917	corpus-6-test-corpus-26-train	FR	Je paierai cinquante dollars.
918	corpus-6-train	FR	Veuillez garder ces bagages jusqu'à dix-sept heures, s'il vous plaît. Puis-je avoir la facture?
923	corpus-6-train	FR	J'ai une bouteille de whisky.
924	corpus-6-train	FR	Je viendrai vous voir vendredi à dix heures.
928	corpus-6-train	FR	Est-ce que mon repas est prêt?
929	corpus-6-train	FR	J'aimerais réserver une partie de golf.
930	corpus-6-train	FR	Quelles pièces sont acceptées dans ce distributeur?
931	corpus-6-train	FR	Je voudrais une boisson gazeuse au gingembre.
933	corpus-6-train	FR	Je voudrais des aliments pour bébé.
934	corpus-6-train	FR	Sans pickles.
937	corpus-6-train	FR	Ce nylon de soirée?
941	corpus-6-test-corpus-26-train	FR	Maintenant je sais ce qui n'allait pas.
944	corpus-6-train	FR	Les réservations, s'il vous plaît.
947	corpus-6-train	FR	Je voudrais un ruban de machine à écrire, s'il vous plaît.
948	corpus-6-train	FR	Veuillez ouvrir la porte avec un double de la clé.
950	corpus-6-train	FR	Je voudrais une autre tasse de café.
951	corpus-6-train	FR	Je voudrais un hamburger à emporter.
954	corpus-6-train	FR	Pouvez-vous lui demander de rappeler?
955	corpus-6-train	FR	Il y a un wagon-restaurant et un café dans le train.
956	corpus-6-train	FR	Ma chambre n'a pas été faite.
957	corpus-6-test-corpus-26-dev	FR	C'est Ikeda à l'appareil. J'ai réservé une table pour ce soir à dix-huit heures trente. Je suis désolé mais j'arriverai avec une demi-heure de retard.
958	corpus-6-train	FR	Vous pouvez prendre le bus à l'arrêt numéro cinq.
962	corpus-6-train	FR	Merci infiniment. Gardez la monnaie.
963	corpus-6-train	FR	Trente-huit dollars et cinquante cents par jour avec un kilométrage illimité. L'essence n'est pas comprise.
964	corpus-6-train	FR	Avez-vous mis un timbre sur la carte postale?
965	corpus-6-train	FR	Trois nuits.
967	corpus-6-train	FR	Il va à Edimbourg?
968	corpus-6-train	FR	Quand voudriez-vous partir?
969	corpus-6-train	FR	Est-ce que j'ai une correspondance à faire?
972	corpus-6-train	FR	Il n'y a pas de serviettes.
973	corpus-6-train	FR	Ça ne vous dérange pas si quelqu'un le prend à ma place?
974	corpus-6-train	FR	Est-ce que c'est là où vous voulez en venir?
978	corpus-6-train	FR	Oh, vous êtes passé devant. Veuillez revenir en arrière.
979	corpus-6-train	FR	Je crois que c'est une coutume japonaise unique.
981	corpus-6-train	FR	Faites un emballage-cadeau individuel et ajoutez un ruban sur chacun d'eux, s'il vous plaît.
983	corpus-6-train	FR	Voyons voir. Oui, le déjeuner du jour est servi rapidement.
985	corpus-6-train	FR	Pouvez-vous le diviser en quatre?
987	corpus-6-train	FR	En blanc, s'il vous plaît.
989	corpus-6-dev	FR	Je vais prendre deux portions de nouilles morisoba.
991	corpus-6-train	FR	Oui, il y a une chambre de disponible. Combien de personnes êtes-vous?
993	corpus-6-train	FR	Y a-t-il un bureau de change par ici?
994	corpus-6-train	FR	Je m'appelle Takeshi. Et vous?
995	corpus-6-train	FR	Utilisez-le une fois par semaine. Appliquez une fine couche après vous être lavé le visage en évitant les yeux et la racine des cheveux.
996	corpus-6-dev	FR	Je me suis coupé avec du verre ici.
997	corpus-6-dev	FR	J'aurais dû le demander à l'entraîneur mais pouvez-vous m'indiquer la meilleure machine pour exercer les muscles du dos?
